timestamp,status,confidence,perclos,ear,mar,yawn,head_pitch,head_yaw,acc_x,acc_y,acc_z,temp,hr,spo2,pred_alert,pred_drowsy,pred_fatigued
1766734079.0232244,ALERT,0.99,0.0,0.352,0.007,0.0,0.69,10.21,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734079.3472965,ALERT,0.99,0.0,0.352,0.007,0.0,0.69,10.21,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734079.7154763,ALERT,0.99,0.0,0.347,0.03,0.0,0.69,10.21,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734080.422901,ALERT,0.99,0.0,0.347,0.03,0.0,0.41,9.71,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734080.782122,ALERT,0.99,0.0,0.335,0.015,0.0,-3.62,21.08,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734081.2238421,ALERT,0.99,0.0,0.335,0.015,0.0,-3.62,21.08,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734081.4982774,ALERT,0.99,0.0,0.325,0.02,0.0,-3.42,22.65,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734082.0170963,ALERT,0.99,0.0,0.325,0.02,0.0,-3.42,22.65,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734082.2868679,ALERT,0.99,0.0,0.341,0.093,0.0,-2.9,21.01,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734082.5755036,ALERT,0.99,0.0,0.341,0.093,0.0,-2.9,21.01,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734083.5313725,ALERT,0.99,0.0,0.33,0.051,0.0,-3.11,21.04,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734083.7999797,ALERT,0.99,0.0,0.328,0.007,0.0,-1.15,20.1,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734084.2208674,ALERT,0.99,0.0,0.328,0.007,0.0,-1.15,20.1,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734084.6709626,ALERT,0.99,0.0,0.342,0.008,0.0,-1.6,21.4,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734085.0326555,ALERT,0.99,0.0,0.342,0.008,0.0,-1.6,21.4,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734085.7192287,ALERT,0.99,0.0,0.359,0.002,0.0,-1.13,16.18,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734086.5215666,ALERT,0.99,0.0,0.36,0.003,0.0,-0.23,10.94,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734086.8404179,ALERT,0.99,0.0,0.36,0.003,0.0,-0.23,10.94,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734087.217339,ALERT,0.99,0.0,0.343,0.215,0.0,-3.16,10.16,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734087.921316,ALERT,0.99,0.0,0.285,0.303,0.0,-6.57,8.59,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734088.28693,ALERT,0.99,0.0,0.285,0.303,0.0,-6.57,8.59,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734088.724329,ALERT,0.99,16.7,0.248,0.222,0.0,-3.5,0.68,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734089.0048416,ALERT,0.99,16.7,0.248,0.222,0.0,-3.5,0.68,0,0,0,0.0,0.0,0,0.993,0.006,0.0
1766734089.5352075,ALERT,0.99,100.0,0.219,0.012,0.0,-11.93,-10.32,0,0,0,0.0,0.0,0,0.993,0.006,0.0
1766734090.0962641,ALERT,0.99,100.0,0.219,0.012,0.0,-11.93,-10.32,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734091.0333683,ALERT,0.99,20.0,0.342,0.083,0.0,16.68,-46.5,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734091.7233248,ALERT,0.99,0.0,0.316,0.044,0.0,16.68,-46.5,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734092.20302,ALERT,0.99,0.0,0.316,0.044,0.0,-8.76,-70.03,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734092.5294125,ALERT,0.99,100.0,0.138,0.011,0.0,-8.76,-70.03,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734092.8014474,ALERT,0.99,100.0,0.138,0.011,0.0,1.7,4.95,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734093.2217615,ALERT,0.99,100.0,0.138,0.011,0.0,1.7,4.95,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734094.0308862,ALERT,0.99,33.3,0.303,0.003,0.0,-8.9,23.23,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734094.3494213,ALERT,0.99,20.0,0.314,0.004,0.0,-5.96,-6.41,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734094.7311049,ALERT,0.99,20.0,0.314,0.004,0.0,-5.96,-6.41,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734095.4296117,ALERT,0.99,0.0,0.326,0.003,0.0,-7.69,11.12,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734095.7977564,ALERT,0.99,0.0,0.348,0.003,0.0,-7.47,11.82,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734096.2162259,ALERT,0.99,0.0,0.348,0.003,0.0,-7.47,11.82,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734096.5174787,ALERT,0.99,0.0,0.342,0.003,0.0,-7.47,11.82,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734097.01771,ALERT,0.99,0.0,0.342,0.003,0.0,-8.45,10.53,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734097.5947816,ALERT,0.99,0.0,0.337,0.002,0.0,-6.75,13.62,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734098.529856,ALERT,0.99,0.0,0.291,0.003,0.0,-8.04,12.57,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734099.2152267,ALERT,0.99,33.3,0.241,0.006,0.0,-8.52,10.91,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734099.7005587,ALERT,0.99,33.3,0.324,0.004,0.0,-8.52,10.91,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734100.0343602,ALERT,0.99,33.3,0.306,0.004,0.0,-17.46,32.52,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734100.715268,ALERT,0.99,33.3,0.308,0.012,0.0,-90.0,46.79,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734101.534237,ALERT,0.99,0.0,0.297,0.007,0.0,-18.36,37.59,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734101.8654613,ALERT,0.99,0.0,0.297,0.007,0.0,-18.36,37.59,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734102.2333374,ALERT,0.99,0.0,0.384,0.012,0.0,-5.45,-10.63,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734102.9847734,ALERT,0.99,0.0,0.466,0.009,0.0,-11.67,34.48,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734103.28136,ALERT,0.99,0.0,0.466,0.009,0.0,-59.48,-90.0,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734103.7230074,ALERT,0.99,0.0,0.492,0.009,0.0,-59.48,-90.0,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734104.0843613,ALERT,0.99,0.0,0.492,0.009,0.0,-39.48,-88.04,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734104.52606,ALERT,0.99,0.0,0.44,0.011,0.0,-39.48,-88.04,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734105.1683354,ALERT,0.99,0.0,0.44,0.011,0.0,-39.83,-87.91,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734106.0218427,ALERT,0.99,0.0,0.315,0.014,0.0,-9.14,25.69,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734106.7140234,ALERT,0.99,0.0,0.434,0.015,0.0,-5.94,-20.83,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734107.261802,ALERT,0.99,0.0,0.322,0.003,0.0,-12.85,34.61,0,0,0,0.0,0.0,0,0.992,0.008,0.0
1766734107.5279286,ALERT,0.99,0.0,0.322,0.003,0.0,-12.85,34.61,0,0,0,0.0,0.0,0,0.992,0.007,0.0
